央视频道,#genre#
CCTV1综合,http://tvbox6.icu/tv/migu.php?id=cctv1$LR•10•IPV4『线路1』
CCTV1综合,http://123.118.53.84:45237/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$LR•10•IPV4『线路2』
CCTV1综合,http://219.147.245.238:25480/newlive/live/hls/1/live.m3u8$LR•10•IPV4『线路3』
CCTV1综合,http://222.240.44.42:12810/newlive/live/hls/1/live.m3u8$LR•10•IPV4『线路4』
CCTV1综合,http://113.57.140.161:10081/newlive/live/hls/1/live.m3u8$LR•10•IPV4『线路5』
CCTV1综合,http://74.91.26.218:82/live/cctv1hd.m3u8$LR•10•IPV4『线路6』
CCTV1综合,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv1hd$LR•10•IPV4『线路7』
CCTV1综合,http://204.12.221.218:8181/3m1080p/cctv1.m3u8$LR•10•IPV4『线路8』
CCTV1综合,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009$LR•10•IPV4『线路9』
CCTV1综合,http://198.204.228.26/live/cctv1hd.m3u8$LR•10•IPV4『线路10』
CCTV2财经,http://43.251.226.89:8080/play/2.m3u8$LR•13•IPV4『线路1』
CCTV2财经,http://112.27.235.94:8000/hls/2/index.m3u8$LR•13•IPV4『线路2』
CCTV2财经,http://tvbox6.icu/tv/migu.php?id=cctv2$LR•13•IPV4『线路3』
CCTV2财经,http://219.147.245.238:25480/newlive/live/hls/2/live.m3u8$LR•13•IPV4『线路4』
CCTV2财经,http://123.118.53.84:45237/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•13•IPV4『线路5』
CCTV2财经,http://123.118.55.165:45237/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$LR•13•IPV4『线路6』
CCTV2财经,http://113.57.140.161:10081/newlive/live/hls/2/live.m3u8$LR•13•IPV4『线路7』
CCTV2财经,http://171.38.148.188:9003/hls/2/index.m3u8$LR•13•IPV4『线路8』
CCTV2财经,http://107.150.60.122/live/cctv2hd.m3u8$LR•13•IPV4『线路9』
CCTV2财经,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv2hd$LR•13•IPV4『线路10』
CCTV2财经,http://204.12.221.218:8181/3m1080p/cctv2.m3u8$LR•13•IPV4『线路11』
CCTV2财经,http://192.151.150.154/live/cctv2hd.m3u8$LR•13•IPV4『线路12』
CCTV2财经,http://198.204.228.26/live/cctv2hd.m3u8$LR•13•IPV4『线路13』
CCTV3综艺,http://183.215.134.239:19901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•9•IPV4『线路1』
CCTV3综艺,http://39.152.103.17:8089/tsfile/live/1002_1.m3u8$LR•9•IPV4『线路2』
CCTV3综艺,http://222.169.85.8:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•9•IPV4『线路3』
CCTV3综艺,http://tvbox6.icu/tv/migu.php?id=cctv3$LR•9•IPV4『线路4』
CCTV3综艺,http://123.118.53.84:45237/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•9•IPV4『线路5』
CCTV3综艺,http://123.118.55.165:45237/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$LR•9•IPV4『线路6』
CCTV3综艺,http://113.57.140.161:10081/newlive/live/hls/3/live.m3u8$LR•9•IPV4『线路7』
CCTV3综艺,http://121.57.88.206:898/hls/3/index.m3u8$LR•9•IPV4『线路8』
CCTV3综艺,http://118.122.144.115:8888/newlive/live/hls/3/live.m3u8$LR•9•IPV4『线路9』
CCTV4中文国际,http://tvbox6.icu/tv/migu.php?id=cctv4$LR•13•IPV4『线路1』
CCTV4中文国际,http://tvbox6.icu/tv/migu.php?id=cctv4o$LR•13•IPV4『线路2』
CCTV4中文国际,http://tvbox6.icu/tv/migu.php?id=cctv4a$LR•13•IPV4『线路3』
CCTV4中文国际,http://123.118.53.84:45237/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•13•IPV4『线路4』
CCTV4中文国际,http://113.57.140.161:10081/newlive/live/hls/4/live.m3u8$LR•13•IPV4『线路5』
CCTV4中文国际,http://123.118.55.165:45237/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$LR•13•IPV4『线路6』
CCTV4中文国际,http://219.147.245.238:25480/newlive/live/hls/4/live.m3u8$LR•13•IPV4『线路7』
CCTV4中文国际,http://120.40.39.246:352/newlive/live/hls/4/live.m3u8$LR•13•IPV4『线路8』
CCTV4中文国际,http://107.150.60.122/live/cctv4hd.m3u8$LR•13•IPV4『线路9』
CCTV4中文国际,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv4hd$LR•13•IPV4『线路10』
CCTV4中文国际,http://38.75.136.137:98/gslb/dsdqpub/cctv4k.m3u8?auth=testpub$LR•13•IPV4『线路11』
CCTV4中文国际,http://207.56.13.146:81/cdnlive/cctv4.m3u8$LR•13•IPV4『线路12』
CCTV4中文国际,http://198.204.228.26/live/cctv4hd.m3u8$LR•13•IPV4『线路13』
CCTV5体育,http://43.251.226.89:8080/play/5.m3u8$LR•17•IPV4『线路1』
CCTV5体育,http://tvbox6.icu/tv/migu.php?id=cctv5$LR•17•IPV4『线路2』
CCTV5体育,http://219.147.245.238:25480/newlive/live/hls/5/live.m3u8$LR•17•IPV4『线路3』
CCTV5体育,http://113.57.140.161:10081/newlive/live/hls/5/live.m3u8$LR•17•IPV4『线路4』
CCTV5体育,http://171.38.148.188:9003/hls/5/index.m3u8$LR•17•IPV4『线路5』
CCTV5体育,http://120.40.39.246:352/newlive/live/hls/5/live.m3u8$LR•17•IPV4『线路6』
CCTV5体育,http://gmxw.7766.org:808/hls/93/index.m3u8$LR•17•IPV4『线路7』
CCTV5体育,http://198.204.228.26/live/cctv5p.m3u8$LR•17•IPV4『线路8』
CCTV5体育,http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub$LR•17•IPV4『线路9』
CCTV5体育,http://38.75.136.137:98/gslb/dsdqpub/cctv5hd.m3u8?auth=testpub$LR•17•IPV4『线路10』
CCTV5体育,http://207.56.13.146:81/cdnlive/cctv5.m3u8$LR•17•IPV4『线路11』
CCTV5体育,http://198.204.228.26/live/cctv5hd.m3u8$LR•17•IPV4『线路12』
CCTV5体育,http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8$LR•17•IPV4『线路13』
CCTV5体育,https://zby.130519.xyz/PLTV/11/224/3221225734/index.m3u8$LR•17•IPV4『线路14』
CCTV5体育,https://www.freetv.top/migu/641886683.m3u8?migutoken=3e5c01f93922de8d1c940fe15bb47349b27e8f7a2e624dde1a83dff3b2a80f58b7624151a3a4d00488edee34f202818557340903382fae02bb754084eb942bd50e59061df36fab62fb5b908903$LR•17•IPV4『线路15』
CCTV5体育,https://migu.188766.xyz/?migutoken=3803480da7c3ee6e07115f4bb5827c0d&id=CCTV5&type=yy$LR•17•IPV4『线路16』
CCTV5体育,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8$LR•17•IPV6『线路17』
CCTV5+体育赛事,http://112.27.235.94:8000/hls/6/index.m3u8$LR•15•IPV4『线路1』
CCTV5+体育赛事,http://43.251.226.89:8080/play/6.m3u8$LR•15•IPV4『线路2』
CCTV5+体育赛事,http://120.76.248.139/live/bfgd/4200000246.m3u8$LR•15•IPV4『线路3』
CCTV5+体育赛事,http://tvbox6.icu/tv/migu.php?id=cctv5p$LR•15•IPV4『线路4』
CCTV5+体育赛事,http://123.118.55.165:45237/tsfile/live/0016_2.m3u8?key=txiptv&playlive=1&authid=0$LR•15•IPV4『线路5』
CCTV5+体育赛事,http://113.57.140.161:10081/newlive/live/hls/6/live.m3u8$LR•15•IPV4『线路6』
CCTV5+体育赛事,http://219.147.245.238:25480/newlive/live/hls/6/live.m3u8$LR•15•IPV4『线路7』
CCTV5+体育赛事,http://118.122.144.115:8888/newlive/live/hls/6/live.m3u8$LR•15•IPV4『线路8』
CCTV5+体育赛事,http://120.40.39.246:352/newlive/live/hls/6/live.m3u8$LR•15•IPV4『线路9』
CCTV5+体育赛事,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009$LR•15•IPV4『线路10』
CCTV5+体育赛事,https://www.freetv.top/migu/641886773.m3u8?migutoken=03a1b82e35e58cd89a95034ecb29e77e50493397000ec2b1e4d1ce59af01e6420d6dbc068c8230ec03be3a35a20eed8714e0959e3570a08713a7a2e8d86085eabf8f1aa85744c80c38343988b2$LR•15•IPV4『线路11』
CCTV5+体育赛事,https://smart.pendy.dpdns.org/Smart.php?id=cctv5plus$LR•15•IPV4『线路12』
CCTV5+体育赛事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8$LR•15•IPV6『线路13』
CCTV5+体育赛事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8$LR•15•IPV6『线路14』
CCTV5+体育赛事,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8$LR•15•IPV6『线路15』
CCTV6电影,http://43.251.226.89:8080/play/7.m3u8$LR•14•IPV4『线路1』
CCTV6电影,http://tvbox6.icu/tv/migu.php?id=cctv6$LR•14•IPV4『线路2』
CCTV6电影,http://112.27.235.94:8000/hls/7/index.m3u8$LR•14•IPV4『线路3』
CCTV6电影,http://xxwx.yoesun.com/xxw/1905电影网.php?id=cctv6$LR•14•IPV4『线路4』
CCTV6电影,http://219.147.245.238:25480/newlive/live/hls/7/live.m3u8$LR•14•IPV4『线路5』
CCTV6电影,http://113.57.140.161:10081/newlive/live/hls/7/live.m3u8$LR•14•IPV4『线路6』
CCTV6电影,http://171.38.148.188:9003/hls/6/index.m3u8$LR•14•IPV4『线路7』
CCTV6电影,http://123.118.55.165:45237/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•14•IPV4『线路8』
CCTV6电影,http://120.40.39.246:352/newlive/live/hls/7/live.m3u8$LR•14•IPV4『线路9』
CCTV6电影,http://74.91.26.218:82/live/cctv6hd.m3u8$LR•14•IPV4『线路10』
CCTV6电影,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv6hd$LR•14•IPV4『线路11』
CCTV6电影,http://198.204.240.250:82/live/cctv6.m3u8$LR•14•IPV4『线路12』
CCTV6电影,http://69.30.245.50/live/cctv6.m3u8$LR•14•IPV4『线路13』
CCTV6电影,http://198.204.228.26/live/cctv6hd.m3u8$LR•14•IPV4『线路14』
CCTV7国防军事,http://43.251.226.89:8080/play/8.m3u8$LR•12•IPV4『线路1』
CCTV7国防军事,http://tvbox6.icu/tv/migu.php?id=cctv7$LR•12•IPV4『线路2』
CCTV7国防军事,http://171.38.148.188:9003/hls/7/index.m3u8$LR•12•IPV4『线路3』
CCTV7国防军事,http://123.118.53.84:45237/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•12•IPV4『线路4』
CCTV7国防军事,http://120.40.39.246:352/newlive/live/hls/8/live.m3u8$LR•12•IPV4『线路5』
CCTV7国防军事,http://58.56.162.102:4466/newlive/live/hls/8/live.m3u8$LR•12•IPV4『线路6』
CCTV7国防军事,http://113.57.140.161:10081/newlive/live/hls/8/live.m3u8$LR•12•IPV4『线路7』
CCTV7国防军事,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv7hd$LR•12•IPV4『线路8』
CCTV7国防军事,http://69.30.245.50/live/cctv7.m3u8$LR•12•IPV4『线路9』
CCTV7国防军事,http://207.56.13.146:81/cdnlive/cctv7.m3u8$LR•12•IPV4『线路10』
CCTV7国防军事,http://107.150.60.122/live/cctv7hd.m3u8$LR•12•IPV4『线路11』
CCTV7国防军事,http://198.204.228.26/live/cctv7hd.m3u8$LR•12•IPV4『线路12』
CCTV8电视剧,http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•13•IPV4『线路1』
CCTV8电视剧,http://124.165.251.82:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$LR•13•IPV4『线路2』
CCTV8电视剧,http://tvbox6.icu/tv/migu.php?id=cctv8$LR•13•IPV4『线路3』
CCTV8电视剧,http://219.147.245.238:25480/newlive/live/hls/9/live.m3u8$LR•13•IPV4『线路4』
CCTV8电视剧,http://113.57.140.161:10081/newlive/live/hls/9/live.m3u8$LR•13•IPV4『线路5』
CCTV8电视剧,http://120.40.39.246:352/newlive/live/hls/9/live.m3u8$LR•13•IPV4『线路6』
CCTV8电视剧,http://171.38.148.188:9003/hls/8/index.m3u8$LR•13•IPV4『线路7』
CCTV8电视剧,http://58.56.162.102:4466/newlive/live/hls/9/live.m3u8$LR•13•IPV4『线路8』
CCTV8电视剧,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8k$LR•13•IPV4『线路9』
CCTV8电视剧,http://38.75.136.137:98/gslb/dsdqpub/cctv8k.m3u8?auth=testpub$LR•13•IPV4『线路10』
CCTV8电视剧,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8hd$LR•13•IPV4『线路11』
CCTV8电视剧,http://207.56.13.146:81/cdnlive/cctv8.m3u8$LR•13•IPV4『线路12』
CCTV8电视剧,http://69.30.245.50/live/cctv8.m3u8$LR•13•IPV4『线路13』
CCTV9纪录,http://tvbox6.icu/tv/migu.php?id=cctv9$LR•11•IPV4『线路1』
CCTV9纪录,http://123.118.55.165:45237/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$LR•11•IPV4『线路2』
CCTV9纪录,http://219.147.245.238:25480/newlive/live/hls/10/live.m3u8$LR•11•IPV4『线路3』
CCTV9纪录,http://120.40.39.246:352/newlive/live/hls/10/live.m3u8$LR•11•IPV4『线路4』
CCTV9纪录,http://58.56.162.102:4466/newlive/live/hls/10/live.m3u8$LR•11•IPV4『线路5』
CCTV9纪录,http://221.226.51.220:50081/newlive/live/hls/10/live.m3u8$LR•11•IPV4『线路6』
CCTV9纪录,http://74.91.26.218:82/live/cctv9hd.m3u8$LR•11•IPV4『线路7』
CCTV9纪录,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd$LR•11•IPV4『线路8』
CCTV9纪录,http://198.204.228.26/live/cctv9hd.m3u8$LR•11•IPV4『线路9』
CCTV9纪录,http://192.151.150.154/live/cctv9hd.m3u8$LR•11•IPV4『线路10』
CCTV9纪录,http://69.30.245.50/live/cctv9.m3u8$LR•11•IPV4『线路11』
CCTV10科教,http://43.251.226.89:8080/play/11.m3u8$LR•11•IPV4『线路1』
CCTV10科教,http://219.147.245.238:25480/newlive/live/hls/11/live.m3u8$LR•11•IPV4『线路2』
CCTV10科教,http://120.40.39.246:352/newlive/live/hls/11/live.m3u8$LR•11•IPV4『线路3』
CCTV10科教,http://113.57.140.161:10081/newlive/live/hls/11/live.m3u8$LR•11•IPV4『线路4』
CCTV10科教,http://58.56.162.102:4466/newlive/live/hls/11/live.m3u8$LR•11•IPV4『线路5』
CCTV10科教,http://171.38.148.188:9003/hls/10/index.m3u8$LR•11•IPV4『线路6』
CCTV10科教,http://198.204.228.26/live/cctv10hd.m3u8$LR•11•IPV4『线路7』
CCTV10科教,http://38.75.136.137:98/gslb/dsdqbv/cctv10hd.m3u8?auth=test20251009$LR•11•IPV4『线路8』
CCTV10科教,http://69.30.245.50/live/cctv10.m3u8$LR•11•IPV4『线路9』
CCTV10科教,http://74.91.26.218:82/live/cctv10hd.m3u8$LR•11•IPV4『线路10』
CCTV10科教,http://204.12.221.218:8181/3m1080p/cctv10.m3u8$LR•11•IPV4『线路11』
CCTV11戏曲,http://tvbox6.icu/tv/migu.php?id=cctv11$LR•11•IPV4『线路1』
CCTV11戏曲,http://219.147.245.238:25480/newlive/live/hls/12/live.m3u8$LR•11•IPV4『线路2』
CCTV11戏曲,http://221.226.51.220:50081/newlive/live/hls/12/live.m3u8$LR•11•IPV4『线路3』
CCTV11戏曲,http://113.57.140.161:10081/newlive/live/hls/12/live.m3u8$LR•11•IPV4『线路4』
CCTV11戏曲,http://58.56.162.102:4466/newlive/live/hls/12/live.m3u8$LR•11•IPV4『线路5』
CCTV11戏曲,http://171.38.148.188:9003/hls/11/index.m3u8$LR•11•IPV4『线路6』
CCTV11戏曲,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009$LR•11•IPV4『线路7』
CCTV11戏曲,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub$LR•11•IPV4『线路8』
CCTV11戏曲,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd$LR•11•IPV4『线路9』
CCTV11戏曲,http://74.91.26.218:82/live/cctv11hd.m3u8$LR•11•IPV4『线路10』
CCTV11戏曲,http://204.12.221.218:8181/3m1080p/cctv11.m3u8$LR•11•IPV4『线路11』
CCTV12社会与法,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$LR•12•IPV4『线路1』
CCTV12社会与法,http://tvbox6.icu/tv/migu.php?id=cctv12$LR•12•IPV4『线路2』
CCTV12社会与法,http://112.27.235.94:8000/hls/13/index.m3u8$LR•12•IPV4『线路3』
CCTV12社会与法,http://222.223.41.27:8888/hls/12/index.m3u8$LR•12•IPV4『线路4』
CCTV12社会与法,http://219.147.245.238:25480/newlive/live/hls/13/live.m3u8$LR•12•IPV4『线路5』
CCTV12社会与法,http://120.40.39.246:352/newlive/live/hls/13/live.m3u8$LR•12•IPV4『线路6』
CCTV12社会与法,http://113.57.140.161:10081/newlive/live/hls/13/live.m3u8$LR•12•IPV4『线路7』
CCTV12社会与法,http://74.91.26.218:82/live/cctv12hd.m3u8$LR•12•IPV4『线路8』
CCTV12社会与法,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub$LR•12•IPV4『线路9』
CCTV12社会与法,http://107.150.60.122/live/cctv12hd.m3u8$LR•12•IPV4『线路10』
CCTV12社会与法,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009$LR•12•IPV4『线路11』
CCTV12社会与法,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv12hd$LR•12•IPV4『线路12』
CCTV13新闻,https://event.pull.hebtv.com/jishi/cp1.m3u8$LR•13•IPV4『线路1』
CCTV13新闻,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8$LR•13•IPV4『线路2』
CCTV13新闻,http://tvbox6.icu/tv/migu.php?id=cctv13$LR•13•IPV4『线路3』
CCTV13新闻,https://t.freetv.fun/live/cctv13-21.m3u8$LR•13•IPV4『线路4』
CCTV13新闻,http://219.147.245.238:25480/newlive/live/hls/14/live.m3u8$LR•13•IPV4『线路5』
CCTV13新闻,http://113.57.140.161:10081/newlive/live/hls/14/live.m3u8$LR•13•IPV4『线路6』
CCTV13新闻,http://58.56.162.102:4466/newlive/live/hls/14/live.m3u8$LR•13•IPV4『线路7』
CCTV13新闻,http://171.38.148.188:9003/hls/13/index.m3u8$LR•13•IPV4『线路8』
CCTV13新闻,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009$LR•13•IPV4『线路9』
CCTV13新闻,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv13hd$LR•13•IPV4『线路10』
CCTV13新闻,http://74.91.26.218:82/live/cctv13hd.m3u8$LR•13•IPV4『线路11』
CCTV13新闻,http://bztv.tvbus.cc:8081/cdnlive/cctv13.m3u8$LR•13•IPV4『线路12』
CCTV13新闻,http://120.76.248.139/live/bfgd/4200000067.m3u8$LR•13•IPV4『线路13』
CCTV14少儿,https://event.pull.hebtv.com/jishi/cp2.m3u8$LR•14•IPV4『线路1』
CCTV14少儿,http://tvbox6.icu/tv/migu.php?id=cctv14$LR•14•IPV4『线路2』
CCTV14少儿,http://43.251.226.89:8080/play/15.m3u8$LR•14•IPV4『线路3』
CCTV14少儿,http://112.27.235.94:8000/hls/15/index.m3u8$LR•14•IPV4『线路4』
CCTV14少儿,http://219.147.245.238:25480/newlive/live/hls/15/live.m3u8$LR•14•IPV4『线路5』
CCTV14少儿,http://113.57.140.161:10081/newlive/live/hls/15/live.m3u8$LR•14•IPV4『线路6』
CCTV14少儿,http://120.40.39.246:352/newlive/live/hls/15/live.m3u8$LR•14•IPV4『线路7』
CCTV14少儿,http://58.56.162.102:4466/newlive/live/hls/15/live.m3u8$LR•14•IPV4『线路8』
CCTV14少儿,http://171.38.148.188:9003/hls/14/index.m3u8$LR•14•IPV4『线路9』
CCTV14少儿,http://74.91.26.218:82/live/cctv14hd.m3u8$LR•14•IPV4『线路10』
CCTV14少儿,http://204.12.221.218:8181/3m1080p/cctv14.m3u8$LR•14•IPV4『线路11』
CCTV14少儿,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd$LR•14•IPV4『线路12』
CCTV14少儿,http://198.204.228.26/live/cctv14hd.m3u8$LR•14•IPV4『线路13』
CCTV14少儿,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009$LR•14•IPV4『线路14』
CCTV15音乐,http://43.251.226.89:8080/play/16.m3u8$LR•18•IPV4『线路1』
CCTV15音乐,http://tvbox6.icu/tv/migu.php?id=cctv15$LR•18•IPV4『线路2』
CCTV15音乐,http://120.76.248.139/live/bfgd/4200000133.m3u8$LR•18•IPV4『线路3』
CCTV15音乐,http://219.147.245.238:25480/newlive/live/hls/16/live.m3u8$LR•18•IPV4『线路4』
CCTV15音乐,http://58.56.162.102:4466/newlive/live/hls/16/live.m3u8$LR•18•IPV4『线路5』
CCTV15音乐,http://120.40.39.246:352/newlive/live/hls/16/live.m3u8$LR•18•IPV4『线路6』
CCTV15音乐,http://113.57.140.161:10081/newlive/live/hls/16/live.m3u8$LR•18•IPV4『线路7』
CCTV15音乐,http://gmxw.7766.org:808/hls/102/index.m3u8$LR•18•IPV4『线路8』
CCTV15音乐,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009$LR•18•IPV4『线路9』
CCTV15音乐,http://192.151.150.154/live/cctv15hd.m3u8$LR•18•IPV4『线路10』
CCTV15音乐,http://74.91.26.218:82/live/cctv15hd.m3u8$LR•18•IPV4『线路11』
CCTV15音乐,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd$LR•18•IPV4『线路12』
CCTV15音乐,http://198.204.228.26/live/cctv15hd.m3u8$LR•18•IPV4『线路13』
CCTV15音乐,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8$LR•18•IPV4『线路14』
CCTV15音乐,https://www.freetv.top/migu/673168223.m3u8?migutoken=4e8d5766579c6bef231494cabd07e5b49d965804790214280c9791e4c331fd90311cb62ea43d3a1899229bfa57be4afe5a567b32a6b78153fc9a9801e28a39435e078b48c211e71d6083519be4$LR•18•IPV4『线路15』
CCTV15音乐,https://smart.pendy.dpdns.org/Smart.php?id=cctv15$LR•18•IPV4『线路16』
CCTV15音乐,http://[2409:8087:1a01:df::4033]:80/TVOD/88888888/224/3221226127/main.m3u8$LR•18•IPV6『线路17』
CCTV15音乐,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8$LR•18•IPV6『线路18』
CCTV16奥林匹克,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8$LR•11•IPV4『线路1』
CCTV16奥林匹克,http://219.147.245.238:25480/newlive/live/hls/17/live.m3u8$LR•11•IPV4『线路2』
CCTV16奥林匹克,http://113.57.140.161:10081/newlive/live/hls/17/live.m3u8$LR•11•IPV4『线路3』
CCTV16奥林匹克,http://58.56.162.102:4466/newlive/live/hls/17/live.m3u8$LR•11•IPV4『线路4』
